date,RET,Mkt-RF,SMB,HML,RMW,CMA,RF
20140528,-0.002123,-0.001100,-0.002800,0.002700,0.000700,0.001400,0.000000
20140529,0.011671,0.005400,-0.002200,-0.001200,-0.000300,-0.002200,0.000000
20140530,-0.003920,0.000600,-0.006400,0.002800,0.003400,0.001000,0.000000
20140602,-0.011870,0.000600,-0.006500,0.004000,0.001600,0.001800,0.000000
20140603,-0.005343,-0.000500,-0.002400,0.001800,0.000900,-0.001600,0.000000
20140604,-0.001335,0.002800,0.002300,-0.000900,-0.002100,-0.001800,0.000000
20140605,0.054730,0.007700,0.012800,-0.001800,-0.001800,-0.001000,0.000000
20140606,0.018852,0.005400,0.004900,0.000000,-0.001500,-0.000900,0.000000
20140609,-0.006582,0.002200,0.010000,-0.003100,-0.003700,-0.000500,0.000000
20140610,0.014992,-0.000300,-0.001900,-0.000400,-0.003500,0.000800,0.000000
20140611,0.008393,-0.003400,-0.001600,-0.002800,-0.001300,-0.001600,0.000000
20140612,-0.027715,-0.006800,0.001100,0.001700,-0.002400,-0.000300,0.000000
20140613,0.001105,0.003100,-0.000600,-0.001900,0.000700,-0.001300,0.000000
20140616,0.004138,0.001300,0.004100,-0.006700,-0.000800,-0.003000,0.000000
20140617,-0.006105,0.003400,0.005700,0.004500,-0.005200,0.000600,0.000000
20140618,0.026903,0.007500,-0.002500,-0.000900,0.000700,-0.001900,0.000000
20140619,-0.022071,0.001200,-0.001500,-0.000400,0.001400,-0.000900,0.000000
20140620,-0.008563,0.001800,0.002100,0.000400,0.000200,0.000100,0.000000
20140623,0.009377,-0.000100,-0.002200,0.000800,-0.000700,-0.001700,0.000000
20140624,-0.009412,-0.007200,-0.003700,-0.002100,0.000000,0.000200,0.000000
20140625,0.010118,0.005300,0.003400,0.000700,-0.001500,-0.002200,0.000000
20140626,-0.005344,-0.001100,-0.000800,0.000500,0.001000,-0.000600,0.000000
20140627,-0.003439,0.002600,0.004700,-0.002200,0.001200,-0.001300,0.000000
20140630,0.000647,0.000700,0.002600,0.001900,-0.002600,-0.001500,0.000000
20140701,0.023431,0.007400,0.004300,-0.003700,0.000900,-0.001100,0.000000
20140702,0.001384,-0.000300,-0.004600,-0.002100,0.000700,0.002200,0.000000
20140703,0.013946,0.005900,0.002100,0.000800,0.000300,0.002200,0.000000
20140707,-0.011680,-0.006200,-0.012000,0.003800,0.007400,0.002800,0.000000
20140708,-0.029201,-0.008200,-0.005600,0.007100,0.008200,0.004700,0.000000
20140709,0.019024,0.004600,-0.004000,-0.001100,-0.000300,-0.000900,0.000000
20140710,-0.006213,-0.004900,-0.006000,0.000200,0.000700,0.000800,0.000000
20140711,0.055745,0.001200,-0.003000,-0.003900,-0.003800,-0.001600,0.000000
20140714,0.026343,0.004600,-0.000100,-0.001300,0.000200,-0.001600,0.000000
20140715,-0.002477,-0.003200,-0.008200,0.009800,0.002100,0.003700,0.000000
20140716,0.004119,0.003200,-0.005900,0.003200,0.001800,0.001900,0.000000
20140717,-0.009682,-0.012100,-0.003500,0.001800,0.003900,0.001800,0.000000
20140718,0.017608,0.011200,0.004400,-0.004700,-0.002500,-0.003300,0.000000
20140721,0.003067,-0.002500,-0.002300,0.000500,-0.003300,-0.002900,0.000000
20140722,0.003002,0.005300,0.002700,-0.003200,0.002100,-0.001800,0.000000
20140723,-0.007482,0.001900,0.001000,-0.007400,-0.002300,0.000000,0.000000
20140724,0.001312,0.000500,-0.002700,0.000400,-0.002000,-0.000300,0.000000
20140725,-0.096484,-0.005300,-0.003600,0.001600,-0.000300,0.000400,0.000000
20140728,-0.011111,-0.000800,-0.004500,0.002800,0.000400,0.000000,0.000000
20140729,-0.001280,-0.003300,0.006300,-0.006700,-0.001800,-0.001400,0.000000
20140730,0.007844,0.001200,0.003500,-0.002900,-0.006500,-0.003300,0.000000
20140731,-0.029519,-0.020300,-0.001700,0.004600,0.003600,0.002900,0.000000
20140801,-0.018946,-0.003200,-0.002500,-0.000700,0.000900,0.001400,0.000000
20140804,0.021462,0.007400,0.000400,-0.002200,-0.001000,-0.004300,0.000000
20140805,-0.004240,-0.008400,0.007100,-0.001900,-0.001400,0.000200,0.000000
20140806,0.005027,0.000200,0.003900,0.001800,-0.000400,0.002600,0.000000
20140807,-0.007773,-0.005200,-0.000500,-0.001400,-0.000100,-0.000300,0.000000
20140808,0.017178,0.011200,-0.001500,-0.001800,0.003500,0.001500,0.000000
20140811,0.004830,0.004000,0.005600,-0.002900,-0.001800,-0.002800,0.000000
20140812,0.003110,-0.002300,-0.005700,0.002500,0.000500,0.000200,0.000000
20140813,0.021796,0.006900,-0.001400,-0.002400,-0.003800,-0.002100,0.000000
20140814,0.021239,0.004400,-0.002600,0.000400,-0.002100,0.000000,0.000000
20140815,0.001261,0.000000,-0.001500,-0.001500,0.001800,-0.002200,0.000000
20140818,0.002698,0.009300,0.005900,-0.001900,0.000300,0.000200,0.000000
20140819,0.001794,0.004900,-0.001200,-0.001000,0.002500,-0.001200,0.000000
20140820,0.001940,0.001900,-0.006400,0.002700,0.000000,0.002800,0.000000
20140821,-0.008547,0.002800,-0.000700,0.008200,-0.001000,0.002500,0.000000
20140822,-0.003965,-0.001000,0.002700,-0.003900,-0.000500,-0.001800,0.000000
20140825,0.007328,0.005000,-0.002100,0.000400,-0.000300,-0.001000,0.000000
20140826,0.023382,0.001900,0.006700,-0.003300,-0.003700,-0.001700,0.000000
20140827,0.003949,0.000000,-0.002200,0.001500,0.001200,0.001000,0.000000
20140828,-0.009208,-0.001900,-0.003900,0.000900,0.002100,0.000100,0.000000
20140829,-0.002882,0.003900,0.002800,0.000900,-0.003100,-0.001700,0.000000
20140902,0.009851,0.000600,0.004200,-0.000900,-0.000800,-0.002400,0.000000
20140903,-0.009872,-0.001400,-0.005000,0.002300,0.000300,0.004200,0.000000
20140904,0.020502,-0.001700,-0.001600,-0.001500,0.001600,0.000100,0.000000
20140905,0.001243,0.004500,-0.002700,-0.000600,0.001300,0.000000,0.000000
20140908,-0.011664,-0.002200,0.004700,-0.004400,-0.003800,-0.002500,0.000000
20140909,-0.036776,-0.007200,-0.004300,-0.000200,0.002700,0.001400,0.000000
20140910,0.004791,0.004500,0.001500,-0.003900,-0.002700,-0.001900,0.000000
20140911,-0.002445,0.001900,0.004900,0.002000,-0.002500,0.000100,0.000000
20140912,0.002027,-0.005500,-0.002000,0.001400,-0.000800,0.001200,0.000000
20140915,-0.022042,-0.002800,-0.009300,0.006600,0.004600,0.007100,0.000000
20140916,0.011948,0.007000,-0.003900,-0.001300,0.001600,-0.001700,0.000000
20140917,-0.011472,0.001700,0.000800,-0.002000,-0.002500,-0.001900,0.000000
20140918,0.003086,0.005000,0.000000,0.000300,-0.001200,-0.000400,0.000000
20140919,0.019446,-0.001800,-0.009600,0.000500,0.002000,-0.000400,0.000000
20140922,-0.020584,-0.009700,-0.005400,0.001300,0.004400,0.002100,0.000000
20140923,-0.002681,-0.006200,-0.003200,-0.000500,-0.000200,-0.002600,0.000000
20140924,0.014152,0.008100,0.000400,-0.009200,0.000900,-0.004400,0.000000
20140925,-0.019134,-0.016200,0.001300,0.001500,0.003000,0.002600,0.000000
20140926,0.003976,0.008500,-0.000700,-0.002700,0.000800,-0.004900,0.000000
20140929,-0.004301,-0.002200,0.001900,-0.004400,0.001600,-0.002700,0.000000
20140930,0.001927,-0.004000,-0.010100,0.001400,0.000400,-0.000100,0.000000
20141001,-0.015445,-0.013900,-0.001300,0.003300,0.002000,-0.000500,0.000000
20141002,0.002993,0.001500,0.009800,-0.003800,-0.003200,-0.002900,0.000000
20141003,0.013599,0.010800,-0.003900,-0.004100,-0.001000,-0.001100,0.000000
20141006,-0.001673,-0.002600,-0.007700,0.003900,0.003200,0.001700,0.000000
20141007,-0.016201,-0.015600,-0.001200,0.001200,0.002700,0.000500,0.000000
20141008,0.018045,0.017000,-0.000200,-0.000600,-0.000100,-0.000500,0.000000
20141009,-0.022715,-0.021700,-0.004600,-0.004000,0.004000,-0.001200,0.000000
20141010,-0.012620,-0.013000,-0.000700,0.005600,0.007400,0.003600,0.000000
20141013,-0.015864,-0.015900,0.013100,0.005000,-0.003100,0.002200,0.000000
20141014,0.006069,0.002800,0.008200,-0.001200,0.000200,0.000800,0.000000
20141015,-0.007590,-0.005300,0.016400,-0.013100,-0.004900,-0.006000,0.000000
20141016,-0.010164,0.002300,0.010800,0.001700,-0.004200,0.001100,0.000000
20141017,0.002576,0.011400,-0.015600,-0.001000,0.000000,0.002800,0.000000
20141020,0.008464,0.009400,0.001300,-0.003300,0.000800,-0.003300,0.000000
20141021,0.029783,0.019800,-0.004100,0.000200,0.000700,-0.001300,0.000000
20141022,-0.007484,-0.008500,-0.005500,0.002100,0.001100,0.001900,0.000000
20141023,0.000671,0.012900,0.004500,-0.004600,-0.003200,-0.000500,0.000000
20141024,-0.083402,0.006600,-0.004900,-0.001100,-0.003400,0.001100,0.000000
20141027,0.010137,-0.001700,0.000700,-0.002600,0.001300,-0.000200,0.000000
20141028,0.019381,0.013700,0.015600,-0.000200,-0.003800,-0.001900,0.000000
20141029,-0.004973,-0.001800,0.000400,0.004400,0.002300,0.003100,0.000000
20141030,0.016830,0.006000,0.002100,-0.004700,-0.004300,0.000900,0.000000
20141031,0.021366,0.012300,0.003200,0.001900,0.001800,-0.000100,0.000000
20141103,0.000851,-0.000100,-0.003000,-0.000600,0.000300,0.001400,0.000000
20141104,-0.009519,-0.003500,-0.000500,-0.001100,0.001200,0.000400,0.000000
20141105,-0.020772,0.004800,-0.004200,0.008600,0.003000,0.007800,0.000000
20141106,0.000405,0.004900,0.000500,-0.004800,0.001300,-0.002800,0.000000
20141107,0.010855,0.000900,0.000200,0.004400,-0.002000,0.000500,0.000000
20141110,0.017508,0.003300,0.001500,-0.005000,-0.002700,-0.004200,0.000000
20141111,0.022615,0.001000,0.000000,-0.002900,0.001100,-0.002600,0.000000
20141112,-0.001603,0.000700,0.007200,-0.002800,0.001900,0.000700,0.000000
20141113,0.015955,-0.000300,-0.009100,-0.003300,0.005600,0.000200,0.000000
20141114,0.035832,0.000600,-0.001300,0.001400,0.000200,-0.001100,0.000000
20141117,-0.014551,-0.000500,-0.009400,0.002700,0.000000,0.002500,0.000000
20141118,0.005820,0.005100,-0.000100,-0.003600,-0.001500,-0.000200,0.000000
20141119,0.004955,-0.002100,-0.008700,-0.000600,0.003700,0.000900,0.000000
20141120,0.012250,0.003100,0.008600,-0.000200,-0.000500,-0.000300,0.000000
20141121,0.006323,0.004800,-0.003600,-0.000800,-0.000800,0.000400,0.000000
20141124,0.009049,0.004000,0.009000,-0.005700,-0.002100,-0.000700,0.000000
20141125,-0.001788,-0.000800,0.000500,-0.000400,0.000900,0.001600,0.000000
20141126,-0.004388,0.003000,0.000300,-0.004600,-0.001900,-0.002000,0.000000
20141128,0.015199,-0.003500,-0.010200,-0.010200,0.006300,-0.000300,0.000000
20141201,-0.037326,-0.009000,-0.008700,0.006100,0.001300,0.005100,0.000000
20141202,0.000951,0.006500,0.004600,0.000500,-0.004700,0.000300,0.000000
20141203,-0.030063,0.004600,0.004600,0.003000,-0.001600,0.000400,0.000000
20141204,0.001359,-0.001700,-0.003500,0.000800,0.000700,-0.001800,0.000000
20141205,-0.013568,0.002500,0.005700,0.002500,-0.006400,0.001600,0.000000
20141208,-0.019160,-0.008200,-0.005600,0.002700,0.000000,0.000800,0.000000
20141209,0.019110,0.001300,0.016700,-0.002900,-0.004500,-0.003400,0.000000
20141210,-0.021312,-0.017200,-0.006200,-0.001000,0.001200,0.001600,0.000000
20141211,0.004970,0.004900,-0.000600,-0.002000,0.001900,0.000200,0.000000
20141212,-0.000130,-0.015500,0.004500,-0.005800,0.002100,-0.002900,0.000000
20141215,-0.004067,-0.006800,-0.002400,0.001100,0.006800,0.001600,0.000000
20141216,-0.035972,-0.008000,0.007000,0.006000,-0.001100,0.004500,0.000000
20141217,0.012947,0.021500,0.009000,-0.001000,-0.004400,-0.004200,0.000000
20141218,-0.003848,0.023600,-0.009100,-0.002100,-0.004200,-0.002300,0.000000
20141219,0.007288,0.004300,-0.002200,0.001900,-0.004800,0.000100,0.000000
20141222,0.022141,0.003700,0.001900,-0.000400,0.001800,0.000800,0.000000
20141223,-0.000832,0.002100,-0.001200,0.010600,0.005900,0.006200,0.000000
20141224,-0.010627,0.000700,0.003400,-0.001700,-0.001200,-0.000700,0.000000
20141226,0.019998,0.003900,0.003400,-0.003200,-0.000800,-0.001800,0.000000
20141229,0.009544,0.001300,0.002100,0.005700,0.001800,0.001700,0.000000
20141230,-0.005576,-0.004800,0.000700,0.003500,-0.000700,0.003000,0.000000
20141231,0.000161,-0.009300,0.004700,-0.003900,-0.001400,-0.002200,0.000000
20150102,-0.005897,-0.001100,-0.005600,0.000900,-0.002500,0.001000,0.000000
20150105,-0.020517,-0.018400,0.002600,-0.006300,0.001600,-0.001300,0.000000
20150106,-0.022833,-0.010400,-0.007800,-0.002600,0.005300,0.000400,0.000000
20150107,0.010600,0.011900,0.001600,-0.006500,0.002300,-0.001400,0.000000
20150108,0.006836,0.018100,-0.000900,-0.002700,0.001100,-0.002000,0.000000
20150109,-0.011749,-0.008500,-0.000200,-0.005000,-0.001200,-0.001800,0.000000
20150112,-0.018590,-0.007900,0.003400,-0.003700,0.001500,0.002000,0.000000
20150113,0.011427,-0.001900,0.002500,0.000300,0.004600,0.000300,0.000000
20150114,-0.004987,-0.006000,0.002700,-0.005000,0.001900,-0.001400,0.000000
20150115,-0.021550,-0.010800,-0.009400,0.006300,0.006800,0.005900,0.000000
20150116,0.013208,0.013600,0.005000,-0.001400,-0.003000,-0.001000,0.000000
20150120,-0.004471,0.001100,-0.007500,-0.005500,0.000000,-0.005300,0.000000
20150121,0.026983,0.004200,-0.009200,0.005500,0.001800,-0.000100,0.000000
20150122,0.043970,0.015800,0.004600,0.004100,0.000500,-0.001200,0.000000
20150123,0.006671,-0.004700,0.004300,-0.008200,-0.000400,-0.005900,0.000000
20150126,-0.008739,0.004200,0.005700,-0.000500,-0.004500,-0.000900,0.000000
20150127,-0.009397,-0.012100,0.007500,0.002300,-0.003900,0.005000,0.000000
20150128,-0.009258,-0.013900,-0.001800,-0.007700,0.005400,-0.001800,0.000000
20150129,0.025896,0.009800,0.002000,0.000000,0.000800,-0.003300,0.000000
20150130,0.137116,-0.013000,-0.008200,0.000300,-0.001200,-0.004500,0.000000
20150202,0.028037,0.012500,-0.003900,0.010000,0.000500,0.001800,0.000000
20150203,-0.002524,0.014900,0.002500,0.005100,0.000900,0.004400,0.000000
20150204,0.003301,-0.003500,-0.001000,-0.002100,0.002800,-0.001400,0.000000
20150205,0.025058,0.011000,0.004400,-0.001600,-0.004900,-0.002000,0.000000
20150206,0.001043,-0.002000,0.000700,0.003800,-0.001900,-0.000900,0.000000
20150209,-0.009939,-0.004600,-0.003700,0.000900,0.000000,0.000000,0.000000
20150210,0.006571,0.010400,-0.003600,-0.007000,0.001000,-0.004300,0.000000
20150211,0.005751,0.000300,-0.001700,-0.003300,0.001000,-0.000800,0.000000
20150212,0.005411,0.010000,0.001700,-0.000900,-0.001600,-0.001500,0.000000
20150213,0.012355,0.004700,0.001500,-0.002900,-0.003000,-0.002200,0.000000
20150217,-0.016761,0.001700,-0.000100,0.000000,-0.001800,-0.001600,0.000000
20150218,-0.005487,0.000300,0.002400,-0.008100,0.003000,-0.001600,0.000000
20150219,0.015065,-0.000100,0.002100,-0.003500,-0.000500,-0.003800,0.000000
20150220,0.012309,0.006100,-0.004300,-0.002600,-0.000700,-0.000900,0.000000
20150223,-0.009175,-0.000800,0.000400,-0.003800,0.003800,-0.002100,0.000000
20150224,-0.004077,0.003200,-0.000100,0.006900,-0.002200,0.003500,0.000000
20150225,0.017909,0.000200,0.001900,-0.005100,-0.005500,-0.002200,0.000000
20150226,-0.001479,-0.000800,0.005200,-0.004900,-0.001800,-0.003500,0.000000
20150227,-0.012058,-0.003600,-0.002200,0.002200,0.000500,0.003200,0.000000
20150302,0.014454,0.006200,0.002000,-0.004300,0.000400,0.000800,0.000000
20150303,-0.002710,-0.004300,-0.003000,0.003000,-0.000800,0.000000,0.000000
20150304,-0.004914,-0.004100,0.001000,-0.004000,-0.000400,-0.002600,0.000000
20150305,0.013352,0.001500,0.002100,-0.004300,-0.005200,-0.001700,0.000000
20150306,-0.019957,-0.012900,0.002900,0.004300,-0.001100,0.000000,0.000000
20150309,-0.004025,0.003700,0.000900,-0.000200,0.002600,-0.000300,0.000000
20150310,-0.023906,-0.016300,0.004300,-0.004700,0.000900,-0.001300,0.000000
20150311,-0.008498,-0.000400,0.006200,0.005200,-0.004700,-0.000400,0.000000
20150312,0.021481,0.012800,0.004000,0.005000,-0.000600,0.002200,0.000000
20150313,-0.009780,-0.005700,0.001900,-0.000300,-0.001100,-0.001300,0.000000
20150316,0.007475,0.012300,-0.007800,-0.004200,-0.001000,-0.001400,0.000000
20150317,-0.003830,-0.002000,0.005200,-0.000200,-0.000100,-0.003100,0.000000
20150318,0.008644,0.010800,-0.004900,0.000000,0.001600,-0.000200,0.000000
20150319,-0.005052,-0.003600,0.007900,-0.011000,0.001100,-0.004200,0.000000
20150320,0.014066,0.008100,-0.001000,0.005400,0.004500,0.002500,0.000000
20150323,-0.008930,-0.001900,0.002000,0.002300,0.001800,0.003100,0.000000
20150324,-0.002719,-0.005100,0.005200,-0.002800,0.001000,-0.002000,0.000000
20150325,-0.008367,-0.015600,-0.008800,0.010400,0.003400,0.005200,0.000000
20150326,-0.009731,-0.002200,0.001000,-0.000600,0.000700,-0.002300,0.000000
20150327,0.008738,0.003200,0.004300,-0.007000,-0.001500,-0.001200,0.000000
20150330,0.010875,0.012400,0.000500,-0.000400,-0.002600,0.000100,0.000000
20150331,-0.006647,-0.007500,0.004500,0.003700,0.001800,0.002500,0.000000
20150401,-0.004958,-0.003800,0.003400,0.004200,-0.001600,0.002500,0.000000
20150402,0.005388,0.003500,-0.001000,0.003100,-0.001200,0.002400,0.000000
20150406,0.012868,0.006100,-0.002800,-0.001500,0.002300,-0.002100,0.000000
20150407,-0.006975,-0.002200,-0.002000,-0.001600,-0.001800,-0.002300,0.000000
20150408,0.018135,0.003700,0.004700,-0.007200,-0.000700,-0.002800,0.000000
20150409,0.006139,0.004100,-0.007100,-0.000600,-0.002700,0.001500,0.000000
20150410,-0.002321,0.004900,-0.001500,-0.002800,-0.004800,0.002000,0.000000
20150413,-0.000758,-0.003800,0.005500,0.002300,-0.001500,-0.001300,0.000000
20150414,0.007192,0.001100,-0.001300,0.001900,0.000900,0.000900,0.000000
20150415,-0.004310,0.005700,0.002700,0.003200,-0.001900,-0.000600,0.000000
20150416,0.006754,-0.000800,-0.001000,-0.002000,-0.002400,-0.002100,0.000000
20150417,-0.027147,-0.012300,-0.004300,0.002300,0.001300,0.001000,0.000000
20150420,0.037145,0.009500,0.001400,-0.002700,0.004600,-0.003200,0.000000
20150421,0.004287,-0.001000,0.001200,-0.007600,0.001000,-0.002400,0.000000
20150422,-0.003528,0.004600,-0.004000,0.001600,-0.000500,-0.000100,0.000000
20150423,0.000487,0.002900,0.003000,-0.002200,-0.000500,-0.002100,0.000000
20150424,0.141311,0.001700,-0.005500,-0.002800,0.007900,-0.005400,0.000000
20150427,-0.014693,-0.005400,-0.006800,0.005600,0.005100,-0.000300,0.000000
20150428,-0.021092,0.002700,0.002600,0.010200,0.000700,0.004500,0.000000
20150429,0.000140,-0.003800,-0.007200,0.007400,-0.007700,-0.000100,0.000000
20150430,-0.017677,-0.011100,-0.010200,0.007700,0.002000,0.004900,0.000000
20150501,0.002584,0.010100,-0.003200,-0.006300,0.003100,-0.001900,0.000000
20150504,0.000402,0.003200,0.000900,0.002500,-0.001800,0.000300,0.000000
20150505,-0.004373,-0.011900,-0.001400,0.005100,-0.000100,0.003000,0.000000
20150506,-0.004962,-0.003100,0.006000,-0.001300,-0.002500,0.001100,0.000000
20150507,0.018564,0.003900,-0.000300,-0.004000,-0.002200,-0.000200,0.000000
20150508,0.015953,0.012100,-0.005600,-0.001200,-0.003100,-0.002400,0.000000
20150511,-0.001937,-0.003900,0.006600,-0.000300,-0.000500,0.000100,0.000000
20150512,-0.004228,-0.002700,0.000100,0.000700,-0.001500,-0.000100,0.000000
20150513,-0.009628,0.000100,0.000000,0.000200,-0.000700,0.000300,0.000000
20150514,0.012674,0.010100,-0.001700,-0.003500,0.001300,-0.004300,0.000000
20150515,-0.014528,0.000500,-0.002200,-0.002100,0.002300,0.002600,0.000000
20150518,-0.001784,0.004400,0.007300,-0.000900,-0.001800,-0.002700,0.000000
20150519,-0.008301,-0.000900,-0.000700,0.002300,-0.000900,-0.000400,0.000000
20150520,0.005098,-0.000500,0.001900,-0.001300,-0.001300,0.000600,0.000000
20150521,0.018332,0.002300,-0.003000,-0.000200,0.000700,-0.001500,0.000000
20150522,-0.009267,-0.002200,-0.001300,-0.001400,-0.001300,-0.000700,0.000000
20150526,-0.005051,-0.010100,-0.000300,-0.000100,-0.001200,0.001600,0.000000
20150527,0.013985,0.009300,0.002900,-0.003500,-0.000400,-0.003200,0.000000
20150528,-0.011242,-0.001200,0.001000,0.001300,-0.002300,0.000800,0.000000
20150529,0.006236,-0.005800,0.000500,0.000500,-0.002700,-0.000500,0.000000
20150601,0.003937,0.001700,-0.000600,-0.002200,0.002200,-0.003700,0.000000
20150602,0.000162,-0.000200,0.003200,0.003300,-0.002000,0.001700,0.000000
20150603,0.012993,0.003900,0.008600,-0.002400,-0.001200,-0.000500,0.000000
20150604,-0.013308,-0.008800,-0.000800,-0.000100,0.001900,-0.000200,0.000000
20150605,-0.008891,0.000600,0.008300,0.000500,-0.005200,-0.003800,0.000000
20150608,-0.008081,-0.006600,0.000600,0.000300,0.000600,0.000500,0.000000
20150609,0.004675,0.000200,-0.002900,0.003500,0.001400,0.001100,0.000000
20150610,0.012433,0.012000,0.001600,0.001900,-0.000200,0.000200,0.000000
20150611,0.005107,0.002100,-0.000900,-0.001100,0.001600,0.000000,0.000000
20150612,-0.007044,-0.006300,0.003400,0.001300,0.000600,0.001000,0.000000
20150615,-0.014538,-0.004500,0.001600,-0.001300,-0.002000,-0.002600,0.000000
20150616,0.008474,0.005700,0.001000,0.000000,0.001400,-0.000600,0.000000
20150617,0.001287,0.001600,-0.003100,-0.006300,0.001500,-0.001000,0.000000
20150618,0.027068,0.009900,0.001600,-0.004300,-0.001200,-0.001600,0.000000
